table,table_title,column,column_label,comment_fa,package,from_user_missing_list
REF_PERIOD,دوره زمانی,IS_ACTIVE,فعال است؟,نشانگر فعال بودن دوره زمانی؛ 1 فعال و 0 غیرفعال,Organization and Product,Y
REF_PERIOD,دوره زمانی,PARENT_CODE,کد والد,کد والد دوره زمانی در ساختار سلسله‌مراتبی، در صورت کاربرد,Organization and Product,Y
REF_PERIOD,دوره زمانی,VALID_FROM,شروع اعتبار,تاریخ شروع اعتبار دوره زمانی,Organization and Product,Y
REF_PERIOD,دوره زمانی,VALID_TO,پایان اعتبار,تاریخ پایان اعتبار دوره زمانی,Organization and Product,Y
REF_PERIOD,دوره زمانی,RECORD_VERSION,نسخه رکورد,شماره نسخه رکورد دوره زمانی برای کنترل هم‌زمانی,Organization and Product,Y
REF_PREFERENCE_TYPE,نوع ترجیح مشتری,PREFERENCE_TYPE_CODE,کد نوع ترجیح مشتری,کد نوع ترجیح مشتری,Workflow and Interaction,Y
REF_PREFERENCE_TYPE,نوع ترجیح مشتری,NAME_FA,عنوان فارسی,عنوان فارسی نوع ترجیح مشتری,Workflow and Interaction,Y
REF_PREFERENCE_TYPE,نوع ترجیح مشتری,NAME_EN,عنوان انگلیسی,عنوان انگلیسی نوع ترجیح مشتری,Workflow and Interaction,Y
REF_PREFERENCE_TYPE,نوع ترجیح مشتری,DESCRIPTION_FA,توضیحات فارسی,توضیحات فارسی نوع ترجیح مشتری,Workflow and Interaction,Y
REF_PREFERENCE_TYPE,نوع ترجیح مشتری,SORT_ORDER,ترتیب نمایش,ترتیب نمایش نوع ترجیح مشتری در فهرست‌های مرجع,Workflow and Interaction,Y
REF_PREFERENCE_TYPE,نوع ترجیح مشتری,IS_ACTIVE,فعال است؟,نشانگر فعال بودن نوع ترجیح مشتری؛ 1 فعال و 0 غیرفعال,Workflow and Interaction,Y
REF_PREFERENCE_TYPE,نوع ترجیح مشتری,PARENT_CODE,کد والد,کد والد نوع ترجیح مشتری در ساختار سلسله‌مراتبی، در صورت کاربرد,Workflow and Interaction,Y
REF_PREFERENCE_TYPE,نوع ترجیح مشتری,VALID_FROM,شروع اعتبار,تاریخ شروع اعتبار نوع ترجیح مشتری,Workflow and Interaction,Y
REF_PREFERENCE_TYPE,نوع ترجیح مشتری,VALID_TO,پایان اعتبار,تاریخ پایان اعتبار نوع ترجیح مشتری,Workflow and Interaction,Y
REF_PREFERENCE_TYPE,نوع ترجیح مشتری,RECORD_VERSION,نسخه رکورد,شماره نسخه رکورد نوع ترجیح مشتری برای کنترل هم‌زمانی,Workflow and Interaction,Y
REF_PRODUCT_HOLDING_STATUS,وضعیت رابطه محصولی,PRODUCT_HOLDING_STATUS_CODE,کد وضعیت رابطه محصولی,کد وضعیت رابطه محصولی,Organization and Product,Y
REF_PRODUCT_HOLDING_STATUS,وضعیت رابطه محصولی,NAME_FA,عنوان فارسی,عنوان فارسی وضعیت رابطه محصولی,Organization and Product,Y
REF_PRODUCT_HOLDING_STATUS,وضعیت رابطه محصولی,NAME_EN,عنوان انگلیسی,عنوان انگلیسی وضعیت رابطه محصولی,Organization and Product,Y
REF_PRODUCT_HOLDING_STATUS,وضعیت رابطه محصولی,DESCRIPTION_FA,توضیحات فارسی,توضیحات فارسی وضعیت رابطه محصولی,Organization and Product,Y
REF_PRODUCT_HOLDING_STATUS,وضعیت رابطه محصولی,SORT_ORDER,ترتیب نمایش,ترتیب نمایش وضعیت رابطه محصولی در فهرست‌های مرجع,Organization and Product,Y
REF_PRODUCT_HOLDING_STATUS,وضعیت رابطه محصولی,IS_ACTIVE,فعال است؟,نشانگر فعال بودن وضعیت رابطه محصولی؛ 1 فعال و 0 غیرفعال,Organization and Product,Y
REF_PRODUCT_HOLDING_STATUS,وضعیت رابطه محصولی,PARENT_CODE,کد والد,کد والد وضعیت رابطه محصولی در ساختار سلسله‌مراتبی، در صورت کاربرد,Organization and Product,Y
REF_PRODUCT_HOLDING_STATUS,وضعیت رابطه محصولی,VALID_FROM,شروع اعتبار,تاریخ شروع اعتبار وضعیت رابطه محصولی,Organization and Product,Y
REF_PRODUCT_HOLDING_STATUS,وضعیت رابطه محصولی,VALID_TO,پایان اعتبار,تاریخ پایان اعتبار وضعیت رابطه محصولی,Organization and Product,Y
REF_PRODUCT_HOLDING_STATUS,وضعیت رابطه محصولی,RECORD_VERSION,نسخه رکورد,شماره نسخه رکورد وضعیت رابطه محصولی برای کنترل هم‌زمانی,Organization and Product,Y
REF_PRODUCT_RELATIONSHIP_ROLE,نقش مشتری نسبت به محصول,PRODUCT_RELATIONSHIP_ROLE_CODE,کد نقش مشتری نسبت به محصول,کد نقش مشتری نسبت به محصول,Organization and Product,Y
REF_PRODUCT_RELATIONSHIP_ROLE,نقش مشتری نسبت به محصول,NAME_FA,عنوان فارسی,عنوان فارسی نقش مشتری نسبت به محصول,Organization and Product,Y
REF_PRODUCT_RELATIONSHIP_ROLE,نقش مشتری نسبت به محصول,NAME_EN,عنوان انگلیسی,عنوان انگلیسی نقش مشتری نسبت به محصول,Organization and Product,Y
REF_PRODUCT_RELATIONSHIP_ROLE,نقش مشتری نسبت به محصول,DESCRIPTION_FA,توضیحات فارسی,توضیحات فارسی نقش مشتری نسبت به محصول,Organization and Product,Y
REF_PRODUCT_RELATIONSHIP_ROLE,نقش مشتری نسبت به محصول,SORT_ORDER,ترتیب نمایش,ترتیب نمایش نقش مشتری نسبت به محصول در فهرست‌های مرجع,Organization and Product,Y
REF_PRODUCT_RELATIONSHIP_ROLE,نقش مشتری نسبت به محصول,IS_ACTIVE,فعال است؟,نشانگر فعال بودن نقش مشتری نسبت به محصول؛ 1 فعال و 0 غیرفعال,Organization and Product,Y
REF_PRODUCT_RELATIONSHIP_ROLE,نقش مشتری نسبت به محصول,PARENT_CODE,کد والد,کد والد نقش مشتری نسبت به محصول در ساختار سلسله‌مراتبی، در صورت کاربرد,Organization and Product,Y
REF_PRODUCT_RELATIONSHIP_ROLE,نقش مشتری نسبت به محصول,VALID_FROM,شروع اعتبار,تاریخ شروع اعتبار نقش مشتری نسبت به محصول,Organization and Product,Y
REF_PRODUCT_RELATIONSHIP_ROLE,نقش مشتری نسبت به محصول,VALID_TO,پایان اعتبار,تاریخ پایان اعتبار نقش مشتری نسبت به محصول,Organization and Product,Y
REF_PRODUCT_RELATIONSHIP_ROLE,نقش مشتری نسبت به محصول,RECORD_VERSION,نسخه رکورد,شماره نسخه رکورد نقش مشتری نسبت به محصول برای کنترل هم‌زمانی,Organization and Product,Y
REF_PRODUCT_TYPE,نوع محصول/خدمت بانکی,PRODUCT_TYPE_CODE,کد نوع محصول/خدمت,کد نوع محصول/خدمت,Organization and Product,Y
REF_PRODUCT_TYPE,نوع محصول/خدمت بانکی,NAME_FA,عنوان فارسی,عنوان فارسی نوع محصول/خدمت بانکی,Organization and Product,Y
REF_PRODUCT_TYPE,نوع محصول/خدمت بانکی,NAME_EN,عنوان انگلیسی,عنوان انگلیسی نوع محصول/خدمت بانکی,Organization and Product,Y
REF_PRODUCT_TYPE,نوع محصول/خدمت بانکی,DESCRIPTION_FA,توضیحات فارسی,توضیحات فارسی نوع محصول/خدمت بانکی,Organization and Product,Y
REF_PRODUCT_TYPE,نوع محصول/خدمت بانکی,SORT_ORDER,ترتیب نمایش,ترتیب نمایش نوع محصول/خدمت بانکی در فهرست‌های مرجع,Organization and Product,Y
REF_PRODUCT_TYPE,نوع محصول/خدمت بانکی,IS_ACTIVE,فعال است؟,نشانگر فعال بودن نوع محصول/خدمت بانکی؛ 1 فعال و 0 غیرفعال,Organization and Product,Y
REF_PRODUCT_TYPE,نوع محصول/خدمت بانکی,PARENT_CODE,کد والد,کد والد نوع محصول/خدمت بانکی در ساختار سلسله‌مراتبی، در صورت کاربرد,Organization and Product,Y
REF_PRODUCT_TYPE,نوع محصول/خدمت بانکی,VALID_FROM,شروع اعتبار,تاریخ شروع اعتبار نوع محصول/خدمت بانکی,Organization and Product,Y
REF_PRODUCT_TYPE,نوع محصول/خدمت بانکی,VALID_TO,پایان اعتبار,تاریخ پایان اعتبار نوع محصول/خدمت بانکی,Organization and Product,Y
REF_PRODUCT_TYPE,نوع محصول/خدمت بانکی,RECORD_VERSION,نسخه رکورد,شماره نسخه رکورد نوع محصول/خدمت بانکی برای کنترل هم‌زمانی,Organization and Product,Y
REF_RECOMMENDATION_STATUS,وضعیت پیشنهاد,RECOMMENDATION_STATUS_CODE,کد وضعیت پیشنهاد,کد وضعیت پیشنهاد,Analytics and Recommendation,Y
REF_RECOMMENDATION_STATUS,وضعیت پیشنهاد,NAME_FA,عنوان فارسی,عنوان فارسی وضعیت پیشنهاد,Analytics and Recommendation,Y
REF_RECOMMENDATION_STATUS,وضعیت پیشنهاد,NAME_EN,عنوان انگلیسی,عنوان انگلیسی وضعیت پیشنهاد,Analytics and Recommendation,Y
REF_RECOMMENDATION_STATUS,وضعیت پیشنهاد,DESCRIPTION_FA,توضیحات فارسی,توضیحات فارسی وضعیت پیشنهاد,Analytics and Recommendation,Y
REF_RECOMMENDATION_STATUS,وضعیت پیشنهاد,SORT_ORDER,ترتیب نمایش,ترتیب نمایش وضعیت پیشنهاد در فهرست‌های مرجع,Analytics and Recommendation,Y
REF_RECOMMENDATION_STATUS,وضعیت پیشنهاد,IS_ACTIVE,فعال است؟,نشانگر فعال بودن وضعیت پیشنهاد؛ 1 فعال و 0 غیرفعال,Analytics and Recommendation,Y
REF_RECOMMENDATION_STATUS,وضعیت پیشنهاد,PARENT_CODE,کد والد,کد والد وضعیت پیشنهاد در ساختار سلسله‌مراتبی، در صورت کاربرد,Analytics and Recommendation,Y
REF_RECOMMENDATION_STATUS,وضعیت پیشنهاد,VALID_FROM,شروع اعتبار,تاریخ شروع اعتبار وضعیت پیشنهاد,Analytics and Recommendation,Y
REF_RECOMMENDATION_STATUS,وضعیت پیشنهاد,VALID_TO,پایان اعتبار,تاریخ پایان اعتبار وضعیت پیشنهاد,Analytics and Recommendation,Y
REF_RECOMMENDATION_STATUS,وضعیت پیشنهاد,RECORD_VERSION,نسخه رکورد,شماره نسخه رکورد وضعیت پیشنهاد برای کنترل هم‌زمانی,Analytics and Recommendation,Y
REF_RECOMMENDATION_TYPE,نوع پیشنهاد,RECOMMENDATION_TYPE_CODE,کد نوع پیشنهاد,کد نوع پیشنهاد,Analytics and Recommendation,Y
REF_RECOMMENDATION_TYPE,نوع پیشنهاد,NAME_FA,عنوان فارسی,عنوان فارسی نوع پیشنهاد,Analytics and Recommendation,Y
REF_RECOMMENDATION_TYPE,نوع پیشنهاد,NAME_EN,عنوان انگلیسی,عنوان انگلیسی نوع پیشنهاد,Analytics and Recommendation,Y
REF_RECOMMENDATION_TYPE,نوع پیشنهاد,DESCRIPTION_FA,توضیحات فارسی,توضیحات فارسی نوع پیشنهاد,Analytics and Recommendation,Y
REF_RECOMMENDATION_TYPE,نوع پیشنهاد,SORT_ORDER,ترتیب نمایش,ترتیب نمایش نوع پیشنهاد در فهرست‌های مرجع,Analytics and Recommendation,Y
REF_RECOMMENDATION_TYPE,نوع پیشنهاد,IS_ACTIVE,فعال است؟,نشانگر فعال بودن نوع پیشنهاد؛ 1 فعال و 0 غیرفعال,Analytics and Recommendation,Y
REF_RECOMMENDATION_TYPE,نوع پیشنهاد,PARENT_CODE,کد والد,کد والد نوع پیشنهاد در ساختار سلسله‌مراتبی، در صورت کاربرد,Analytics and Recommendation,Y
REF_RECOMMENDATION_TYPE,نوع پیشنهاد,VALID_FROM,شروع اعتبار,تاریخ شروع اعتبار نوع پیشنهاد,Analytics and Recommendation,Y
REF_RECOMMENDATION_TYPE,نوع پیشنهاد,VALID_TO,پایان اعتبار,تاریخ پایان اعتبار نوع پیشنهاد,Analytics and Recommendation,Y
REF_RECOMMENDATION_TYPE,نوع پیشنهاد,RECORD_VERSION,نسخه رکورد,شماره نسخه رکورد نوع پیشنهاد برای کنترل هم‌زمانی,Analytics and Recommendation,Y
REF_REFERENCE_TYPE,نوع مرجع مرتبط,REFERENCE_TYPE_CODE,کد نوع مرجع مرتبط,کد نوع مرجع مرتبط,Workflow and Interaction,Y
REF_REFERENCE_TYPE,نوع مرجع مرتبط,NAME_FA,عنوان فارسی,عنوان فارسی نوع مرجع مرتبط,Workflow and Interaction,Y
REF_REFERENCE_TYPE,نوع مرجع مرتبط,NAME_EN,عنوان انگلیسی,عنوان انگلیسی نوع مرجع مرتبط,Workflow and Interaction,Y
REF_REFERENCE_TYPE,نوع مرجع مرتبط,DESCRIPTION_FA,توضیحات فارسی,توضیحات فارسی نوع مرجع مرتبط,Workflow and Interaction,Y
REF_REFERENCE_TYPE,نوع مرجع مرتبط,SORT_ORDER,ترتیب نمایش,ترتیب نمایش نوع مرجع مرتبط در فهرست‌های مرجع,Workflow and Interaction,Y
REF_REFERENCE_TYPE,نوع مرجع مرتبط,IS_ACTIVE,فعال است؟,نشانگر فعال بودن نوع مرجع مرتبط؛ 1 فعال و 0 غیرفعال,Workflow and Interaction,Y
REF_REFERENCE_TYPE,نوع مرجع مرتبط,PARENT_CODE,کد والد,کد والد نوع مرجع مرتبط در ساختار سلسله‌مراتبی، در صورت کاربرد,Workflow and Interaction,Y
REF_REFERENCE_TYPE,نوع مرجع مرتبط,VALID_FROM,شروع اعتبار,تاریخ شروع اعتبار نوع مرجع مرتبط,Workflow and Interaction,Y
REF_REFERENCE_TYPE,نوع مرجع مرتبط,VALID_TO,پایان اعتبار,تاریخ پایان اعتبار نوع مرجع مرتبط,Workflow and Interaction,Y
REF_REFERENCE_TYPE,نوع مرجع مرتبط,RECORD_VERSION,نسخه رکورد,شماره نسخه رکورد نوع مرجع مرتبط برای کنترل هم‌زمانی,Workflow and Interaction,Y
REF_RESIDENCE_STATUS,وضعیت اقامت,RESIDENCE_STATUS_CODE,کد وضعیت اقامت,کد وضعیت اقامت,Identity and Party,Y
REF_RESIDENCE_STATUS,وضعیت اقامت,NAME_FA,عنوان فارسی,عنوان فارسی وضعیت اقامت,Identity and Party,Y
REF_RESIDENCE_STATUS,وضعیت اقامت,NAME_EN,عنوان انگلیسی,عنوان انگلیسی وضعیت اقامت,Identity and Party,Y
REF_RESIDENCE_STATUS,وضعیت اقامت,DESCRIPTION_FA,توضیحات فارسی,توضیحات فارسی وضعیت اقامت,Identity and Party,Y
REF_RESIDENCE_STATUS,وضعیت اقامت,SORT_ORDER,ترتیب نمایش,ترتیب نمایش وضعیت اقامت در فهرست‌های مرجع,Identity and Party,Y
REF_RESIDENCE_STATUS,وضعیت اقامت,IS_ACTIVE,فعال است؟,نشانگر فعال بودن وضعیت اقامت؛ 1 فعال و 0 غیرفعال,Identity and Party,Y
REF_RESIDENCE_STATUS,وضعیت اقامت,PARENT_CODE,کد والد,کد والد وضعیت اقامت در ساختار سلسله‌مراتبی، در صورت کاربرد,Identity and Party,Y
REF_RESIDENCE_STATUS,وضعیت اقامت,VALID_FROM,شروع اعتبار,تاریخ شروع اعتبار وضعیت اقامت,Identity and Party,Y
REF_RESIDENCE_STATUS,وضعیت اقامت,VALID_TO,پایان اعتبار,تاریخ پایان اعتبار وضعیت اقامت,Identity and Party,Y
REF_RESIDENCE_STATUS,وضعیت اقامت,RECORD_VERSION,نسخه رکورد,شماره نسخه رکورد وضعیت اقامت برای کنترل هم‌زمانی,Identity and Party,Y
REF_RESTRICTION_REASON,دلیل محدودیت,REASON_CODE,کد دلیل محدودیت,کد دلیل محدودیت,Compliance and Risk,Y
REF_RESTRICTION_REASON,دلیل محدودیت,NAME_FA,عنوان فارسی,عنوان فارسی دلیل محدودیت,Compliance and Risk,Y
REF_RESTRICTION_REASON,دلیل محدودیت,NAME_EN,عنوان انگلیسی,عنوان انگلیسی دلیل محدودیت,Compliance and Risk,Y
REF_RESTRICTION_REASON,دلیل محدودیت,DESCRIPTION_FA,توضیحات فارسی,توضیحات فارسی دلیل محدودیت,Compliance and Risk,Y
REF_RESTRICTION_REASON,دلیل محدودیت,SORT_ORDER,ترتیب نمایش,ترتیب نمایش دلیل محدودیت در فهرست‌های مرجع,Compliance and Risk,Y
REF_RESTRICTION_REASON,دلیل محدودیت,IS_ACTIVE,فعال است؟,نشانگر فعال بودن دلیل محدودیت؛ 1 فعال و 0 غیرفعال,Compliance and Risk,Y
REF_RESTRICTION_REASON,دلیل محدودیت,PARENT_CODE,کد والد,کد والد دلیل محدودیت در ساختار سلسله‌مراتبی، در صورت کاربرد,Compliance and Risk,Y
REF_RESTRICTION_REASON,دلیل محدودیت,VALID_FROM,شروع اعتبار,تاریخ شروع اعتبار دلیل محدودیت,Compliance and Risk,Y
REF_RESTRICTION_REASON,دلیل محدودیت,VALID_TO,پایان اعتبار,تاریخ پایان اعتبار دلیل محدودیت,Compliance and Risk,Y
REF_RESTRICTION_REASON,دلیل محدودیت,RECORD_VERSION,نسخه رکورد,شماره نسخه رکورد دلیل محدودیت برای کنترل هم‌زمانی,Compliance and Risk,Y
REF_RESTRICTION_TYPE,نوع محدودیت,RESTRICTION_TYPE_CODE,کد نوع محدودیت,کد نوع محدودیت,Compliance and Risk,Y
REF_RESTRICTION_TYPE,نوع محدودیت,NAME_FA,عنوان فارسی,عنوان فارسی نوع محدودیت,Compliance and Risk,Y
REF_RESTRICTION_TYPE,نوع محدودیت,NAME_EN,عنوان انگلیسی,عنوان انگلیسی نوع محدودیت,Compliance and Risk,Y
REF_RESTRICTION_TYPE,نوع محدودیت,DESCRIPTION_FA,توضیحات فارسی,توضیحات فارسی نوع محدودیت,Compliance and Risk,Y
REF_RESTRICTION_TYPE,نوع محدودیت,SORT_ORDER,ترتیب نمایش,ترتیب نمایش نوع محدودیت در فهرست‌های مرجع,Compliance and Risk,Y
REF_RESTRICTION_TYPE,نوع محدودیت,IS_ACTIVE,فعال است؟,نشانگر فعال بودن نوع محدودیت؛ 1 فعال و 0 غیرفعال,Compliance and Risk,Y
REF_RESTRICTION_TYPE,نوع محدودیت,PARENT_CODE,کد والد,کد والد نوع محدودیت در ساختار سلسله‌مراتبی، در صورت کاربرد,Compliance and Risk,Y
REF_RESTRICTION_TYPE,نوع محدودیت,VALID_FROM,شروع اعتبار,تاریخ شروع اعتبار نوع محدودیت,Compliance and Risk,Y
REF_RESTRICTION_TYPE,نوع محدودیت,VALID_TO,پایان اعتبار,تاریخ پایان اعتبار نوع محدودیت,Compliance and Risk,Y
REF_RESTRICTION_TYPE,نوع محدودیت,RECORD_VERSION,نسخه رکورد,شماره نسخه رکورد نوع محدودیت برای کنترل هم‌زمانی,Compliance and Risk,Y
REF_RISK_LEVEL,سطح ریسک,RISK_LEVEL_CODE,کد سطح ریسک,کد سطح ریسک,Compliance and Risk,Y
REF_RISK_LEVEL,سطح ریسک,NAME_FA,عنوان فارسی,عنوان فارسی سطح ریسک,Compliance and Risk,Y
REF_RISK_LEVEL,سطح ریسک,NAME_EN,عنوان انگلیسی,عنوان انگلیسی سطح ریسک,Compliance and Risk,Y
REF_RISK_LEVEL,سطح ریسک,DESCRIPTION_FA,توضیحات فارسی,توضیحات فارسی سطح ریسک,Compliance and Risk,Y
REF_RISK_LEVEL,سطح ریسک,SORT_ORDER,ترتیب نمایش,ترتیب نمایش سطح ریسک در فهرست‌های مرجع,Compliance and Risk,Y
REF_RISK_LEVEL,سطح ریسک,IS_ACTIVE,فعال است؟,نشانگر فعال بودن سطح ریسک؛ 1 فعال و 0 غیرفعال,Compliance and Risk,Y
REF_RISK_LEVEL,سطح ریسک,PARENT_CODE,کد والد,کد والد سطح ریسک در ساختار سلسله‌مراتبی، در صورت کاربرد,Compliance and Risk,Y
REF_RISK_LEVEL,سطح ریسک,VALID_FROM,شروع اعتبار,تاریخ شروع اعتبار سطح ریسک,Compliance and Risk,Y
REF_RISK_LEVEL,سطح ریسک,VALID_TO,پایان اعتبار,تاریخ پایان اعتبار سطح ریسک,Compliance and Risk,Y
REF_RISK_LEVEL,سطح ریسک,RECORD_VERSION,نسخه رکورد,شماره نسخه رکورد سطح ریسک برای کنترل هم‌زمانی,Compliance and Risk,Y
REF_RISK_MODEL,مدل ریسک,MODEL_CODE,کد مدل ریسک,کد مدل ریسک,Compliance and Risk,Y
REF_RISK_MODEL,مدل ریسک,NAME_FA,عنوان فارسی,عنوان فارسی مدل ریسک,Compliance and Risk,Y
REF_RISK_MODEL,مدل ریسک,NAME_EN,عنوان انگلیسی,عنوان انگلیسی مدل ریسک,Compliance and Risk,Y
REF_RISK_MODEL,مدل ریسک,DESCRIPTION_FA,توضیحات فارسی,توضیحات فارسی مدل ریسک,Compliance and Risk,Y
REF_RISK_MODEL,مدل ریسک,MODEL_VERSION,نسخه مدل,نسخه فعال مدل ریسک که هنگام ثبت ارزیابی ریسک توسط سامانه استفاده می‌شود,Compliance and Risk,N
REF_RISK_MODEL,مدل ریسک,MIN_SCORE,حداقل امتیاز,حداقل امتیاز مجاز برای ارزیابی با این مدل ریسک,Compliance and Risk,N
REF_RISK_MODEL,مدل ریسک,MAX_SCORE,حداکثر امتیاز,حداکثر امتیاز مجاز برای ارزیابی با این مدل ریسک,Compliance and Risk,N
REF_RISK_MODEL,مدل ریسک,SORT_ORDER,ترتیب نمایش,ترتیب نمایش مدل ریسک در فهرست‌های مرجع,Compliance and Risk,Y
REF_RISK_MODEL,مدل ریسک,IS_ACTIVE,فعال است؟,نشانگر فعال بودن مدل ریسک؛ 1 فعال و 0 غیرفعال,Compliance and Risk,Y
REF_RISK_MODEL,مدل ریسک,PARENT_CODE,کد والد,کد والد مدل ریسک در ساختار سلسله‌مراتبی، در صورت کاربرد,Compliance and Risk,Y
REF_RISK_MODEL,مدل ریسک,VALID_FROM,شروع اعتبار,تاریخ شروع اعتبار مدل ریسک,Compliance and Risk,Y
REF_RISK_MODEL,مدل ریسک,VALID_TO,پایان اعتبار,تاریخ پایان اعتبار مدل ریسک,Compliance and Risk,Y
REF_RISK_MODEL,مدل ریسک,RECORD_VERSION,نسخه رکورد,شماره نسخه رکورد مدل ریسک برای کنترل هم‌زمانی,Compliance and Risk,Y
REF_RISK_TYPE,نوع ریسک,RISK_TYPE_CODE,کد نوع ریسک,کد نوع ریسک,Compliance and Risk,Y
REF_RISK_TYPE,نوع ریسک,NAME_FA,عنوان فارسی,عنوان فارسی نوع ریسک,Compliance and Risk,Y
REF_RISK_TYPE,نوع ریسک,NAME_EN,عنوان انگلیسی,عنوان انگلیسی نوع ریسک,Compliance and Risk,Y
REF_RISK_TYPE,نوع ریسک,DESCRIPTION_FA,توضیحات فارسی,توضیحات فارسی نوع ریسک,Compliance and Risk,Y
REF_RISK_TYPE,نوع ریسک,SORT_ORDER,ترتیب نمایش,ترتیب نمایش نوع ریسک در فهرست‌های مرجع,Compliance and Risk,Y
REF_RISK_TYPE,نوع ریسک,IS_ACTIVE,فعال است؟,نشانگر فعال بودن نوع ریسک؛ 1 فعال و 0 غیرفعال,Compliance and Risk,Y
REF_RISK_TYPE,نوع ریسک,PARENT_CODE,کد والد,کد والد نوع ریسک در ساختار سلسله‌مراتبی، در صورت کاربرد,Compliance and Risk,Y
REF_RISK_TYPE,نوع ریسک,VALID_FROM,شروع اعتبار,تاریخ شروع اعتبار نوع ریسک,Compliance and Risk,Y
REF_RISK_TYPE,نوع ریسک,VALID_TO,پایان اعتبار,تاریخ پایان اعتبار نوع ریسک,Compliance and Risk,Y
REF_RISK_TYPE,نوع ریسک,RECORD_VERSION,نسخه رکورد,شماره نسخه رکورد نوع ریسک برای کنترل هم‌زمانی,Compliance and Risk,Y
REF_ROLE_TYPE,نوع نقش,ROLE_TYPE_CODE,کد نوع نقش,کد نوع نقش,Identity and Party,Y
REF_ROLE_TYPE,نوع نقش,NAME_FA,عنوان فارسی,عنوان فارسی نوع نقش,Identity and Party,Y
REF_ROLE_TYPE,نوع نقش,NAME_EN,عنوان انگلیسی,عنوان انگلیسی نوع نقش,Identity and Party,Y
REF_ROLE_TYPE,نوع نقش,DESCRIPTION_FA,توضیحات فارسی,توضیحات فارسی نوع نقش,Identity and Party,Y
REF_ROLE_TYPE,نوع نقش,SORT_ORDER,ترتیب نمایش,ترتیب نمایش نوع نقش در فهرست‌های مرجع,Identity and Party,Y
REF_ROLE_TYPE,نوع نقش,IS_ACTIVE,فعال است؟,نشانگر فعال بودن نوع نقش؛ 1 فعال و 0 غیرفعال,Identity and Party,Y
REF_ROLE_TYPE,نوع نقش,PARENT_CODE,کد والد,کد والد نوع نقش در ساختار سلسله‌مراتبی، در صورت کاربرد,Identity and Party,Y
REF_ROLE_TYPE,نوع نقش,VALID_FROM,شروع اعتبار,تاریخ شروع اعتبار نوع نقش,Identity and Party,Y
REF_ROLE_TYPE,نوع نقش,VALID_TO,پایان اعتبار,تاریخ پایان اعتبار نوع نقش,Identity and Party,Y
REF_ROLE_TYPE,نوع نقش,RECORD_VERSION,نسخه رکورد,شماره نسخه رکورد نوع نقش برای کنترل هم‌زمانی,Identity and Party,Y
REF_SCORE_BAND,طبقه امتیاز,SCORE_BAND_CODE,کد طبقه امتیاز,کد طبقه امتیاز,Analytics and Recommendation,Y
REF_SCORE_BAND,طبقه امتیاز,NAME_FA,عنوان فارسی,عنوان فارسی طبقه امتیاز,Analytics and Recommendation,Y
REF_SCORE_BAND,طبقه امتیاز,NAME_EN,عنوان انگلیسی,عنوان انگلیسی طبقه امتیاز,Analytics and Recommendation,Y
REF_SCORE_BAND,طبقه امتیاز,DESCRIPTION_FA,توضیحات فارسی,توضیحات فارسی طبقه امتیاز,Analytics and Recommendation,Y
REF_SCORE_BAND,طبقه امتیاز,SORT_ORDER,ترتیب نمایش,ترتیب نمایش طبقه امتیاز در فهرست‌های مرجع,Analytics and Recommendation,Y
REF_SCORE_BAND,طبقه امتیاز,IS_ACTIVE,فعال است؟,نشانگر فعال بودن طبقه امتیاز؛ 1 فعال و 0 غیرفعال,Analytics and Recommendation,Y
REF_SCORE_BAND,طبقه امتیاز,PARENT_CODE,کد والد,کد والد طبقه امتیاز در ساختار سلسله‌مراتبی، در صورت کاربرد,Analytics and Recommendation,Y
REF_SCORE_BAND,طبقه امتیاز,VALID_FROM,شروع اعتبار,تاریخ شروع اعتبار طبقه امتیاز,Analytics and Recommendation,Y
REF_SCORE_BAND,طبقه امتیاز,VALID_TO,پایان اعتبار,تاریخ پایان اعتبار طبقه امتیاز,Analytics and Recommendation,Y
REF_SCORE_BAND,طبقه امتیاز,RECORD_VERSION,نسخه رکورد,شماره نسخه رکورد طبقه امتیاز برای کنترل هم‌زمانی,Analytics and Recommendation,Y
REF_SCORE_TYPE,نوع امتیاز,SCORE_TYPE_CODE,کد نوع امتیاز,کد نوع امتیاز,Analytics and Recommendation,Y
REF_SCORE_TYPE,نوع امتیاز,NAME_FA,عنوان فارسی,عنوان فارسی نوع امتیاز,Analytics and Recommendation,Y
REF_SCORE_TYPE,نوع امتیاز,NAME_EN,عنوان انگلیسی,عنوان انگلیسی نوع امتیاز,Analytics and Recommendation,Y
REF_SCORE_TYPE,نوع امتیاز,DESCRIPTION_FA,توضیحات فارسی,توضیحات فارسی نوع امتیاز,Analytics and Recommendation,Y
REF_SCORE_TYPE,نوع امتیاز,SORT_ORDER,ترتیب نمایش,ترتیب نمایش نوع امتیاز در فهرست‌های مرجع,Analytics and Recommendation,Y
REF_SCORE_TYPE,نوع امتیاز,IS_ACTIVE,فعال است؟,نشانگر فعال بودن نوع امتیاز؛ 1 فعال و 0 غیرفعال,Analytics and Recommendation,Y
REF_SCORE_TYPE,نوع امتیاز,PARENT_CODE,کد والد,کد والد نوع امتیاز در ساختار سلسله‌مراتبی، در صورت کاربرد,Analytics and Recommendation,Y
REF_SCORE_TYPE,نوع امتیاز,VALID_FROM,شروع اعتبار,تاریخ شروع اعتبار نوع امتیاز,Analytics and Recommendation,Y
